plot_id,accepted_name,fcover
ADST-21,Hylocomium splendens (Hedw.) Schimp.,3.3
ADST-21,"Kalmia procumbens (L.) Gift, Kron & P.F. Stevens ex Galasso, Banfi & F. Conti",0.7
ADST-21,Lobaria Schreb.,1.3
ADST-21,Lupinus arcticus S. Watson,0.7
ADST-21,Masonhalea richardsonii (Hook.) Kärnefelt,0.7
ADST-21,Nephroma Ach.,0.7
ADST-21,Oxytropis bryophila (Greene) Jurtsev,1.3
ADST-21,Peltigera Willd.,1.3
ADST-21,Poa glauca Vahl,1.3
ADST-21,Polytrichum Hedw.,3.3
ADST-21,Pseudocherleria macrocarpa (Pursh) Dillenb. & Kadereit,0.7
ADST-21,Racomitrium Brid.,3.3
ADST-21,Rhododendron tomentosum ssp. decumbens (Aiton) Elven & D.F. Murray,5.3
ADST-21,Rhytidium rugosum (Hedw.) Kindb.,6.0
ADST-21,Salix phlebophylla Andersson,2.0
ADST-21,Saxifraga L.,0.7
ADST-21,Selaginella sibirica (Milde) Hieron.,0.7
ADST-21,Sphaerophorus globosus (Huds.) Vain.,1.3
ADST-21,Stellaria longipes Goldie,0.7
ADST-21,Stereocaulon Hoffm.,1.3
ADST-21,Thamnolia vermicularis (Sw.) Ach. ex Schaer.,6.7
ADST-21,Vaccinium uliginosum L.,7.3
ADST-21,Vaccinium vitis-idaea L.,15.3
ADST-33,Abietinella abietina (Hedw.) Fleisch.,1.3
ADST-33,Aconitum delphiniifolium DC.,0.7
ADST-33,Asahinea chrysantha (Tuck.) W.L. Culb. & C.F. Culb.,0.7
ADST-33,Aulacomnium palustre (Hedw.) Schwägr.,0.7
ADST-33,Carex myosuroides Vill.,2.7
ADST-33,Carex obtusata Lilj.,2.0
ADST-33,Chamaenerion latifolium (L.) Sweet,1.3
ADST-33,Cladonia P. Browne,1.3
ADST-33,Dicranum elongatum Schleich. ex Schwägr.,2.7
ADST-33,Dryas ajanensis ssp. beringensis Jurtz.,30.0
ADST-33,Eurhynchiastrum pulchellum (Hedw.) Ignatov & Huttunen,0.7
ADST-33,Festuca rubra L.,0.7
ADST-33,Flavocetraria cucullata (Bellardi) Kärnefelt & A. Thell,0.7
ADST-33,Gentianella propinqua (Richardson) J.M. Gillett,1.3
ADST-33,Hypnum plicatulum (Lindb.) A. Jaeger,0.7
ADST-33,Lupinus arcticus S. Watson,10.7
ADST-33,Nephroma expallidum (Nyl.) Nyl.,2.0
ADST-33,Packera hyperborealis (Greenm.) Á. Löve & D. Löve,0.7
ADST-33,Parmelia Ach.,0.7
ADST-33,Poa arctica R. Br.,2.0
ADST-33,Potentilla L.,0.7
ADST-33,Rhytidium rugosum (Hedw.) Kindb.,2.0
ADST-33,Salix arctica Pall.,2.0
ADST-33,Salix glauca L.,0.7
ADST-33,Salix phlebophylla Andersson,4.0
ADST-33,Salix reticulata L.,2.7
ADST-33,Saxifraga L.,0.7
ADST-33,Saxifraga tricuspidata Rottb.,6.7
ADST-33,Selaginella sibirica (Milde) Hieron.,2.0
ADST-33,Silene acaulis (L.) Jacq.,0.7
ADST-33,Smelowskia porsildii (W.H. Drury & Rollins) Jurtz.,1.3
ADST-33,Sphaerophorus globosus (Huds.) Vain.,0.7
ADST-33,Stereocaulon Hoffm.,0.7
ADST-33,Taraxacum ceratophorum (Ledeb.) DC.,0.7
ADST-33,Thamnolia vermicularis (Sw.) Ach. ex Schaer.,0.7
ADST-33,Vaccinium uliginosum L.,5.3
ADST-40,Alectoria Ach.,4.7
ADST-40,Androsace chamaejasme Wulfen,0.7
ADST-40,Antennaria friesiana (Trautv.) E. Ekman,1.3
ADST-40,Arctous alpina (L.) Nied.,0.7
ADST-40,Asahinea chrysantha (Tuck.) W.L. Culb. & C.F. Culb.,0.7
ADST-40,Bryocaulon divergens (Ach.) Kärnefelt,4.0
ADST-40,Bupleurum americanum J.M. Coult. & Rose,4.0
ADST-40,Campanula lasiocarpa Cham.,2.0
ADST-40,Carex rupestris All.,3.3
ADST-40,Dicranum Hedw.,0.7
ADST-40,Dryas ajanensis ssp. beringensis Jurtz.,26.0
ADST-40,Flavocetraria cucullata (Bellardi) Kärnefelt & A. Thell,1.3
ADST-40,Flavocetraria nivalis (L.) Kärnefelt & A. Thell,2.0
ADST-40,Hierochloë alpina (Sw. ex Willd.) Roem. & Schult.,4.7
ADST-40,Oxytropis bryophila (Greene) Jurtsev,2.0
ADST-40,Polytrichum Hedw.,0.7
ADST-40,Racomitrium lanuginosum (Hedw.) Brid.,4.0
ADST-40,Rhytidium rugosum (Hedw.) Kindb.,1.3
ADST-40,Salix phlebophylla Andersson,4.7
ADST-40,Saxifraga L.,1.3
ADST-40,Saxifraga eschscholtzii Sternb.,0.7
ADST-40,Saxifraga tricuspidata Rottb.,0.7
ADST-40,Selaginella sibirica (Milde) Hieron.,1.3
ADST-40,Sphaerophorus globosus (Huds.) Vain.,0.7
ADST-40,Thamnolia vermicularis (Sw.) Ach. ex Schaer.,7.3
ADST-40,Umbilicaria Hoffm.,0.7
ADST-63,Abietinella abietina (Hedw.) Fleisch.,2.0
ADST-63,Bistorta vivipara (L.) Delarbre,0.7
ADST-63,Carex scirpoidea Michx.,0.7
ADST-63,Castilleja caudata (Pennell) Rebr.,0.7
ADST-63,Dicranum Hedw.,1.3
ADST-63,Dryas integrifolia Vahl,26.7
ADST-63,Flavocetraria cucullata (Bellardi) Kärnefelt & A. Thell,2.0
ADST-63,Hedysarum americanum (Michx.) Britton,0.7
ADST-63,Oxytropis bryophila (Greene) Jurtsev,2.7
ADST-63,Packera heterophylla (Fisch.) E. Wiebe,0.7
ADST-63,Salix glauca L.,0.7
ADST-63,Salix reticulata L.,4.0
ADST-63,Thamnolia vermicularis (Sw.) Ach. ex Schaer.,4.7
ADST-63,Tomentypnum nitens (Hedw.) Loeske,2.7
ADST-65,Aulacomnium Schwägr.,2.7
ADST-65,Carex scirpoidea Michx.,8.0
ADST-65,Dicranum Hedw.,0.7
ADST-65,Distichium capillaceum (Hedw.) Bruch & Schimp.,0.7
ADST-65,Dryas integrifolia Vahl,46.7
ADST-65,Flavocetraria cucullata (Bellardi) Kärnefelt & A. Thell,0.7
ADST-65,Hedysarum americanum (Michx.) Britton,2.7
ADST-65,Lupinus arcticus S. Watson,2.7
ADST-65,Oxytropis bryophila (Greene) Jurtsev,2.0
ADST-65,Oxytropis varians (Rydb.) K. Schum.,0.7
ADST-65,Packera heterophylla (Fisch.) E. Wiebe,0.7
ADST-65,Parrya nudicaulis (L.) Regel,0.7
ADST-65,Salix alaxensis (Andersson) Coville,0.7
ADST-65,Salix arctica Pall.,2.0
ADST-65,Salix glauca L.,6.7
ADST-65,Salix reticulata L.,2.7
ADST-65,Thamnolia vermicularis (Sw.) Ach. ex Schaer.,3.3
ADST-65,Tomentypnum nitens (Hedw.) Loeske,0.7
ADST-67,Abietinella abietina (Hedw.) Fleisch.,3.3
ADST-67,Anemone parviflora Michx.,0.7
ADST-67,Carex scirpoidea Michx.,0.7
ADST-67,Cassiope tetragona (L.) D. Don,14.7
ADST-67,Cetraria islandica (L.) Ach.,0.7
ADST-67,Dactylina arctica (Richardson) Nyl.,0.7
ADST-67,Dicranum Hedw.,0.7
ADST-67,Dryas integrifolia Vahl,53.3
ADST-67,Flavocetraria cucullata (Bellardi) Kärnefelt & A. Thell,4.0
ADST-67,Flavocetraria nivalis (L.) Kärnefelt & A. Thell,3.3
ADST-67,Geum rossii (R. Br.) Ser.,0.7
ADST-67,Hylocomium splendens (Hedw.) Schimp.,4.7
ADST-67,Lupinus arcticus S. Watson,4.0
ADST-67,Oxytropis bryophila (Greene) Jurtsev,3.3
ADST-67,Peltigera canina (L.) Willd.,0.7
ADST-67,Rhododendron lapponicum (L.) Wahlenb.,2.0
ADST-67,Salix reticulata L.,4.0
ADST-67,Silene acaulis (L.) Jacq.,0.7
ADST-67,Thamnolia vermicularis (Sw.) Ach. ex Schaer.,10.0
ADST-67,Tomentypnum nitens (Hedw.) Loeske,4.7
ADST-67,Vaccinium uliginosum L.,0.7
ADST-71,Arctous alpina (L.) Nied.,0.7
ADST-71,Cassiope tetragona (L.) D. Don,0.7
ADST-71,Ditrichum Hampe,0.7
ADST-71,Dryas integrifolia ssp. integrifolia Vahl,24.7
ADST-71,Festuca brachyphylla Schult. ex Schult. & Schult. f.,1.3
ADST-71,Hylocomium splendens (Hedw.) Schimp.,0.7
ADST-71,Lupinus arcticus S. Watson,0.7
ADST-71,Salix glauca L.,1.3
ADST-71,Salix reticulata L.,0.7
ADST-71,Saxifraga oppositifolia L.,0.7
ADST-71,Thamnolia vermicularis (Sw.) Ach. ex Schaer.,2.7
ADST-72,Antennaria friesiana ssp. alaskana (Malte) Hultén,1.3
ADST-72,Carex concinna R. Br.,0.7
ADST-72,Carex krausei Boeckeler,0.7
ADST-72,Carex scirpoidea Michx.,6.0
ADST-72,Cherleria arctica (Stev. ex Ser.) A.J. Moore & Dillenb.,1.3
ADST-72,Deschampsia brevifolia R. Br.,1.3
ADST-72,Dryas integrifolia ssp. integrifolia Vahl,56.0
ADST-72,Flexitrichum gracile (Mitt.) Ignatov & Fedosov,4.7
ADST-72,Hylocomium splendens (Hedw.) Schimp.,1.3
ADST-72,Hypnum bambergeri Schimp.,18.0
ADST-72,Hypnum plicatulum (Lindb.) A. Jaeger,10.7
ADST-72,Oxytropis bryophila (Greene) Jurtsev,0.7
ADST-72,Potentilla biflora Willd. ex Schltdl.,0.7
ADST-72,Potentilla subvahliana Jurtz.,0.7
ADST-72,Salix alaxensis (Andersson) Coville,2.0
ADST-72,Salix arctica Pall.,0.7
ADST-72,Salix niphoclada Rydb.,2.0
ADST-72,Salix rotundifolia Trautv.,4.0
ADST-72,Saussurea angustifolia var. angustifolia (Willd.) DC.,0.7
ADST-72,Saxifraga oppositifolia ssp. smalliana (Engl. & Irmsch.) Hultén,7.3
ADST-72,Silene acaulis (L.) Jacq.,0.7
ADST-72,Tomentypnum nitens (Hedw.) Loeske,8.0
ADST-75,Alectoria Ach.,2.7
ADST-75,Asahinea chrysantha (Tuck.) W.L. Culb. & C.F. Culb.,2.0
ADST-75,Bryocaulon Kärnefelt,0.7
ADST-75,Carex fuliginosa ssp. misandra (R. Br.) Nyman,1.3
ADST-75,Carex scirpoidea Michx.,4.0
ADST-75,Cassiope tetragona (L.) D. Don,1.3
ADST-75,Distichium capillaceum (Hedw.) Bruch & Schimp.,1.3
ADST-75,Ditrichum Hampe,0.7
ADST-75,Dryas alaskensis A.E. Porsild,38.7
ADST-75,Flavocetraria nivalis (L.) Kärnefelt & A. Thell,5.3
ADST-75,Flexitrichum gracile (Mitt.) Ignatov & Fedosov,0.7
ADST-75,Lupinus arcticus S. Watson,0.7
ADST-75,Oxytropis bryophila (Greene) Jurtsev,3.3
ADST-75,Ropalospora lugubris (Sommerf.) Poelt,0.7
ADST-75,Saxifraga eschscholtzii Sternb.,0.7
ADST-75,Silene acaulis (L.) Jacq.,2.7
ADST-75,Sphaerophorus globosus (Huds.) Vain.,0.7
ADST-75,Thamnolia vermicularis (Sw.) Ach. ex Schaer.,10.0
ADST-75,Tofieldia coccinea Richardson,0.7
ADST-75,Vulpicida juniperina (L.) J.-E. Mattsson & M.J. Lai,0.7
ADST-76,Alectoria Ach.,2.7
ADST-76,Arctagrostis latifolia (R. Br.) Griseb.,1.3
ADST-76,Arnica lessingii Greene,1.3
ADST-76,Aulacomnium Schwägr.,1.3
ADST-76,Bistorta vivipara (L.) Delarbre,3.3
ADST-76,Carex bigelowii ssp. ensifolia (Turcz. ex Gorodkov) Holub.,23.3
ADST-76,Carex rotundata Wahlenb.,17.3
ADST-76,Carex rupestris All.,0.7
ADST-76,Cassiope tetragona (L.) D. Don,2.0
ADST-76,Catoscopium nigritum (Hedw.) Brid.,1.3
ADST-76,Dicranum Hedw.,0.7
ADST-76,Dryas ajanensis ssp. beringensis Jurtz.,33.3
ADST-76,Equisetum arvense L.,8.7
ADST-76,Equisetum scirpoides Michx.,0.7
ADST-76,Eriophorum vaginatum L.,3.3
ADST-76,Flavocetraria Kärnefelt & A. Thell,0.7
ADST-76,Hylocomium splendens (Hedw.) Schimp.,13.3
ADST-76,Juncus leucochlamys V.J. Zinger ex V.I. Krecz.,0.7
ADST-76,Lupinus arcticus S. Watson,1.3
ADST-76,Micranthes nelsoniana (D. Don) Small,0.7
ADST-76,Rhytidium rugosum (Hedw.) Kindb.,48.0
ADST-76,Salix phlebophylla Andersson,2.7
ADST-76,Salix reticulata L.,5.3
ADST-76,Scorpidium revolvens (Sw.) Hedenäs,7.3
ADST-76,Thamnolia vermicularis (Sw.) Ach. ex Schaer.,0.7
ADST-76,Vaccinium uliginosum L.,0.7
ADST-79,Asahinea chrysantha (Tuck.) W.L. Culb. & C.F. Culb.,0.7
ADST-79,Aulacomnium Schwägr.,1.3
ADST-79,Bistorta plumosa (Small) Greene,0.7
ADST-79,Brachythecium turgidum (Hartm.) Kindb.,1.3
ADST-79,Carex microchaeta Holm,3.3
ADST-79,Cassiope tetragona (L.) D. Don,7.3
ADST-79,Cherleria arctica (Stev. ex Ser.) A.J. Moore & Dillenb.,0.7
ADST-79,Cladonia P. Browne,2.7
ADST-79,Coptidium lapponicum (L.) Gand.,4.7
ADST-79,Dactylina Nyl.,1.3
ADST-79,Diapensia obovata (F. Schmidt) Nakai,4.0
ADST-79,Dicranum acutifolium (Lindb. & Arnell) C.E.O. Jensen ex Weinm.,2.0
ADST-79,Dryas ajanensis ssp. beringensis Jurtz.,19.3
ADST-79,Flavocetraria cucullata (Bellardi) Kärnefelt & A. Thell,2.7
ADST-79,Flavocetraria nivalis (L.) Kärnefelt & A. Thell,1.3
ADST-79,Gentiana glauca Pall.,7.3
ADST-79,Hierochloë alpina (Sw. ex Willd.) Roem. & Schult.,0.7
ADST-79,Lobaria Schreb.,2.0
ADST-79,Pedicularis capitata Adams,0.7
ADST-79,Peltigera Willd.,1.3
ADST-79,Pleurozium schreberi (Willd. ex Brid.) Mitt.,2.7
ADST-79,Polytrichum Hedw.,4.7
ADST-79,Ptilidium ciliare (L.) Hampe,0.7
ADST-79,Rhytidium (Sull.) Kindb.,2.0
ADST-79,Salix phlebophylla Andersson,8.0
ADST-79,Salix reticulata L.,0.7
ADST-79,Saussurea angustifolia (L.) D.C.,0.7
ADST-79,Saxifraga funstonii (Small) Fedde,2.0
ADST-79,Sphaerophorus globosus (Huds.) Vain.,2.0
ADST-79,Stereocaulon Hoffm.,0.7
ADST-79,Thamnolia vermicularis (Sw.) Ach. ex Schaer.,3.3
ADST-79,Umbilicaria Hoffm.,0.7
ADST-79,Vaccinium uliginosum L.,2.0
ADST-79,Vaccinium vitis-idaea L.,12.0
AFAG-1,Astragalus alpinus L.,1.3
AFAG-1,Bromus pumpellianus Scribn.,2.0
AFAG-1,Chamaenerion latifolium (L.) Sweet,4.7
AFAG-1,Elymus alaskanus ssp. alaskanus (Scribn. & Merr.) Á. Löve,2.0
AFAG-1,Equisetum arvense L.,1.3
AFAG-1,Lupinus arcticus S. Watson,4.7
AFAG-1,Salix alaxensis (Andersson) Coville,20.0
AFAG-1,Salix arbusculoides Andersson,1.3
AFAG-1,Salix pulchra Cham.,4.0
AFAG-3,Arctous rubra (Rehder & Wilson) Nakai,0.7
AFAG-3,Artemisia borealis Pall.,0.7
AFAG-3,Calamagrostis Adans.,0.7
AFAG-3,Carex vaginata Tausch,0.7
AFAG-3,Cassiope tetragona (L.) D. Don,11.3
AFAG-3,Cetraria islandica (L.) Ach.,0.7
AFAG-3,Dactylina arctica (Richardson) Nyl.,1.3
AFAG-3,Dryas integrifolia Vahl,50.0
AFAG-3,Flavocetraria cucullata (Bellardi) Kärnefelt & A. Thell,1.3
AFAG-3,Oxytropis bryophila (Greene) Jurtsev,4.7
AFAG-3,Rhytidium rugosum (Hedw.) Kindb.,0.7
AFAG-3,Salix reticulata L.,2.0
AFAG-3,Silene acaulis (L.) Jacq.,1.3
AFAG-3,Thamnolia vermicularis (Sw.) Ach. ex Schaer.,6.7
AFMM-5,Arctous rubra (Rehder & Wilson) Nakai,0.7
AFMM-5,Carex aquatilis Wahlenb.,8.7
AFMM-5,Carex krausei Boeckeler,2.7
AFMM-5,Dryas integrifolia Vahl,3.3
AFMM-5,Equisetum variegatum Schleich. ex F. Weber & D. Mohr,32.0
AFMM-5,Eriophorum angustifolium Honck.,13.3
AFMM-5,Eriophorum chamissonis C.A. Mey.,3.3
AFMM-5,Pseudocalliergon brevifolium (Lindb.) Hedenäs,2.0
AFMM-5,Salix richardsonii Hook.,1.3
AFMM-5,Tofieldia pusilla (Michx.) Pers.,0.7
AFPD-1,Andromeda polifolia L.,2.0
AFPD-1,Aulacomnium turgidum (Wahlenb.) Schwägr.,2.0
AFPD-1,Betula nana L.,9.3
AFPD-1,Carex aquatilis Wahlenb.,2.7
AFPD-1,Carex chordorrhiza Ehrh. ex L. f.,9.3
AFPD-1,"Kalmia procumbens (L.) Gift, Kron & P.F. Stevens ex Galasso, Banfi & F. Conti",4.7
AFPD-1,Salix fuscescens Andersson,0.7
AFPD-1,Salix pulchra Cham.,0.7
AFPD-1,Scorpidium scorpioides (Hedw.) Limpr.,15.3
AFPD-1,Sphagnum angustifolium (C.E.O. Jensen ex Russow) C.E.O. Jensen,0.7
AFPD-1,Tomentypnum nitens (Hedw.) Loeske,0.7
AFPD-1,Vaccinium uliginosum L.,1.3
AFPD-24,Arctophila fulva (Trin.) Rupr. ex Andersson,6.7
AFPD-24,Calliergon (Sull.) Kindb.,5.4
AFPD-24,Caltha palustris L.,2.0
AFPD-24,Carex aquatilis Wahlenb.,71.4
AFPD-24,Carex saxatilis L.,0.7
AFPD-24,Equisetum hyemale L.,0.8
AFPD-24,Marchantia polymorpha L.,0.8
AFPD-24,Rhizomnium (Broth.) T.J. Kop.,4.2
AFPD-24,Scorpidium cossonii (Schimp.) Hedenäs,1.6
AFPD-31,Carex aquatilis Wahlenb.,28.0
AFPD-31,Cinclidium stygium Sw.,11.3
AFPD-31,Equisetum scirpoides Michx.,11.3
AFPD-31,Meesia triquetra (L. ex Jolycl.) Ångstr.,4.7
AFPD-31,Pseudocalliergon trifarium (F. Weber & D. Mohr) Loeske,5.3
AFPD-31,Salix pulchra Cham.,1.3
AFPD-31,Scorpidium scorpioides (Hedw.) Limpr.,9.3
AFPD-37,Arctous rubra (Rehder & Wilson) Nakai,0.7
AFPD-37,Carex aquatilis Wahlenb.,24.7
AFPD-37,Cinclidium stygium Sw.,4.0
AFPD-37,Dryas integrifolia Vahl,0.7
AFPD-37,Encalypta rhaptocarpa Schwägr.,0.7
AFPD-37,Equisetum scirpoides Michx.,19.3
AFPD-37,Eriophorum angustifolium Honck.,1.3
AFPD-37,Meesia triquetra (L. ex Jolycl.) Ångstr.,1.3
AFPD-37,Pseudocalliergon trifarium (F. Weber & D. Mohr) Loeske,7.3
AFPD-37,Salix pulchra Cham.,4.0
AFPD-37,Salix reticulata L.,1.3
AFPD-37,Scorpidium scorpioides (Hedw.) Limpr.,8.0
AFPD-37,Tofieldia pusilla (Michx.) Pers.,0.7
AFPD-37,Tomentypnum nitens (Hedw.) Loeske,12.0
AFPD-39,Andromeda polifolia L.,0.7
AFPD-39,Arctous rubra (Rehder & Wilson) Nakai,2.7
AFPD-39,Aulacomnium Schwägr.,1.3
AFPD-39,Carex aquatilis Wahlenb.,16.0
AFPD-39,Carex bigelowii ssp. ensifolia (Turcz. ex Gorodkov) Holub.,3.3
AFPD-39,Carex chordorrhiza Ehrh. ex L. f.,9.3
AFPD-39,Carex krausei Boeckeler,0.7
AFPD-39,Carex microglochin Wahlenb.,2.0
AFPD-39,Carex rotundata Wahlenb.,1.3
AFPD-39,Carex saxatilis L.,4.7
AFPD-39,Catoscopium nigritum (Hedw.) Brid.,7.3
AFPD-39,Dicranum Hedw.,4.0
AFPD-39,Drepanocladus (Müll. Hal.) G. Roth,36.7
AFPD-39,Dryas integrifolia Vahl,4.7
AFPD-39,Equisetum variegatum Schleich. ex F. Weber & D. Mohr,16.7
AFPD-39,Eriophorum angustifolium Honck.,9.3
AFPD-39,Eriophorum russeolum Fr. ex Hartm.,7.3
AFPD-39,Hylocomium splendens (Hedw.) Schimp.,0.7
AFPD-39,Juncus albescens (Lange) Fernald,0.7
AFPD-39,Parnassia kotzebuei Cham. ex Spreng.,1.3
AFPD-39,Pedicularis L.,0.7
AFPD-39,Salix fuscescens Andersson,0.7
AFPD-39,Salix richardsonii Hook.,0.7
AFPD-39,Scorpidium scorpioides (Hedw.) Limpr.,11.3
AFPD-39,Tomentypnum nitens (Hedw.) Loeske,2.0
AFPD-4B,Andromeda polifolia L.,0.7
AFPD-4B,Betula nana L.,5.4
AFPD-4B,Bistorta plumosa (Small) Greene,0.7
AFPD-4B,Carex bigelowii ssp. ensifolia (Turcz. ex Gorodkov) Holub.,8.8
AFPD-4B,Carex rotundata Wahlenb.,2.3
AFPD-4B,Carex saxatilis L.,6.8
AFPD-4B,Cassiope tetragona (L.) D. Don,3.4
AFPD-4B,Dryas integrifolia Vahl,0.7
AFPD-4B,Eriophorum russeolum Fr. ex Hartm.,0.7
AFPD-4B,Eriophorum vaginatum L.,4.7
AFPD-4B,Flavocetraria cucullata (Bellardi) Kärnefelt & A. Thell,0.7
AFPD-4B,"Kalmia procumbens (L.) Gift, Kron & P.F. Stevens ex Galasso, Banfi & F. Conti",2.3
AFPD-4B,Rhododendron tomentosum ssp. decumbens (Aiton) Elven & D.F. Murray,1.4
AFPD-4B,Rubus chamaemorus L.,1.4
AFPD-4B,Salix reticulata L.,0.7
AFPD-4B,Vaccinium uliginosum L.,1.4
AFPD-4B,Vaccinium vitis-idaea L.,2.7
AFPD-52,Arctophila fulva (Trin.) Rupr. ex Andersson,1.3
AFPD-52,Calliergon cordifolium (Hedw.) Kindb.,10.0
AFPD-52,Carex aquatilis Wahlenb.,31.3
AFPD-52,Carex chordorrhiza Ehrh. ex L. f.,5.3
AFPD-52,Eriophorum angustifolium Honck.,34.0
AFPD-52,Eriophorum russeolum Fr. ex Hartm.,34.7
AFPD-52,Eriophorum vaginatum L.,0.7
AFPD-52,Saxifraga cernua L.,0.7
AFPD-52,Stellaria crassifolia Ehrh.,1.3
AFPD-53,Carex aquatilis Wahlenb.,18.0
AFPD-53,Carex chordorrhiza Ehrh. ex L. f.,2.0
AFPD-53,Cinclidium arcticum Bruch & Schimp.,4.0
AFPD-53,Cinclidium stygium Sw.,1.3
AFPD-53,Dicranum Hedw.,4.0
AFPD-53,Dryas integrifolia Vahl,2.7
AFPD-53,Equisetum variegatum Schleich. ex F. Weber & D. Mohr,6.7
AFPD-53,Eriophorum angustifolium Honck.,8.0
AFPD-53,Eriophorum russeolum Fr. ex Hartm.,0.7
AFPD-53,Meesia triquetra (L. ex Jolycl.) Ångstr.,6.7
AFPD-53,Pedicularis albolabiata (Hultén) Kozh.,0.7
AFPD-53,Scorpidium revolvens (Sw.) Hedenäs,25.3
AFPD-53,Scorpidium scorpioides (Hedw.) Limpr.,4.0
AFPD-57,Arctagrostis latifolia (R. Br.) Griseb.,0.7
AFPD-57,Arctous alpina (L.) Nied.,0.7
AFPD-57,Blepharostoma trichophyllum (L.) Dumort.,0.7
AFPD-57,Bryum Hedw.,0.7
AFPD-57,Campylium stellatum (Hedw.) C.E.O. Jensen,2.0
AFPD-57,Carex aquatilis Wahlenb.,18.0
AFPD-57,Cassiope tetragona (L.) D. Don,0.7
AFPD-57,Cinclidium arcticum Bruch & Schimp.,0.7
AFPD-57,Dicranum spadiceum J.E. Zetterst.,0.7
AFPD-57,Distichium capillaceum (Hedw.) Bruch & Schimp.,5.3
AFPD-57,Dryas integrifolia Vahl,3.3
AFPD-57,Equisetum scirpoides Michx.,17.3
AFPD-57,Eriophorum angustifolium Honck.,1.3
AFPD-57,Eriophorum scheuchzeri Hoppe,4.0
AFPD-57,Meesia triquetra (L. ex Jolycl.) Ångstr.,3.3
AFPD-57,Pseudocalliergon brevifolium (Lindb.) Hedenäs,29.3
AFPD-57,Salix reticulata L.,1.3
AFPD-57,Scorpidium scorpioides (Hedw.) Limpr.,1.3
AFPD-57,Stereocaulon Hoffm.,0.7
AFPD-57,Thamnolia vermicularis (Sw.) Ach. ex Schaer.,2.0
AFPD-57,Tomentypnum nitens (Hedw.) Loeske,14.0
AFPD-65,Aulacomnium Schwägr.,7.3
AFPD-65,Bistorta vivipara (L.) Delarbre,1.3
AFPD-65,Carex aquatilis Wahlenb.,36.0
AFPD-65,Carex bigelowii ssp. ensifolia (Turcz. ex Gorodkov) Holub.,6.7
AFPD-65,Cassiope tetragona (L.) D. Don,0.7
AFPD-65,Dactylina arctica (Richardson) Nyl.,0.7
AFPD-65,Distichium capillaceum (Hedw.) Bruch & Schimp.,1.3
AFPD-65,Drepanocladus (Müll. Hal.) G. Roth,34.0
AFPD-65,Dryas integrifolia Vahl,27.3
AFPD-65,Equisetum scirpoides Michx.,18.0
AFPD-65,Eriophorum angustifolium Honck.,12.7
AFPD-65,Hylocomium splendens (Hedw.) Schimp.,0.7
AFPD-65,Pedicularis lapponica L.,1.3
AFPD-65,Peltigera Willd.,0.7
AFPD-65,Pohlia Hedw.,0.7
AFPD-65,Salix arctica Pall.,2.7
AFPD-65,Scorpidium revolvens (Sw.) Hedenäs,6.0
AFPD-65,Thamnolia vermicularis (Sw.) Ach. ex Schaer.,3.3
AFPD-65,Tomentypnum nitens (Hedw.) Loeske,28.0
AFPD-67,Arctous rubra (Rehder & Wilson) Nakai,0.7
AFPD-67,Carex aquatilis Wahlenb.,10.7
AFPD-67,Carex chordorrhiza Ehrh. ex L. f.,7.3
AFPD-67,Cassiope tetragona (L.) D. Don,3.3
AFPD-67,Dactylina arctica (Richardson) Nyl.,0.7
AFPD-67,Dicranum Hedw.,2.7
AFPD-67,Dryas integrifolia Vahl,4.0
AFPD-67,Equisetum scirpoides Michx.,0.7
AFPD-67,Equisetum variegatum Schleich. ex F. Weber & D. Mohr,24.0
AFPD-67,Eriophorum angustifolium Honck.,6.7
AFPD-67,Eriophorum scheuchzeri Hoppe,4.0
AFPD-67,Juncus albescens (Lange) Fernald,0.7
AFPD-67,Meesia triquetra (L. ex Jolycl.) Ångstr.,10.0
AFPD-67,Pedicularis interior (Hultén) Molau & D.F. Murray,1.3
AFPD-67,Salix arctica Pall.,2.0
AFPD-67,Scorpidium revolvens (Sw.) Hedenäs,7.3
AFPD-67,Tomentypnum nitens (Hedw.) Loeske,10.7
AFPD-70,Carex aquatilis Wahlenb.,12.7
AFPD-70,Carex chordorrhiza Ehrh. ex L. f.,14.7
AFPD-70,Carex saxatilis L.,0.7
AFPD-70,Equisetum variegatum Schleich. ex F. Weber & D. Mohr,2.7
AFPD-70,Eriophorum angustifolium Honck.,5.3
AFPD-70,Eriophorum scheuchzeri Hoppe,1.3
AFPD-70,Juncus albescens (Lange) Fernald,0.7
AFPD-70,Salix richardsonii Hook.,0.7
AFPD-70,Saxifraga hirculus L.,0.7
AFPD-70,Scorpidium revolvens (Sw.) Hedenäs,52.7
AFPD-70,Scorpidium scorpioides (Hedw.) Limpr.,30.7
AFPD-70,Tomentypnum nitens (Hedw.) Loeske,3.3
AFPD-70,Utricularia intermedia Hayne,3.3
AFPD-73,Arctous rubra (Rehder & Wilson) Nakai,0.7
AFPD-73,Carex aquatilis Wahlenb.,31.3
AFPD-73,Equisetum scirpoides Michx.,10.0
AFPD-73,Eriophorum angustifolium Honck.,38.7
AFPD-73,Hylocomium splendens (Hedw.) Schimp.,8.7
AFPD-73,Meesia triquetra (L. ex Jolycl.) Ångstr.,8.0
AFPD-73,Oncophorus wahlenbergii Brid.,6.7
AFPD-73,Salix fuscescens Andersson,17.3
AFPD-73,Saxifraga hirculus L.,0.7
